0 0.000004 0.000000 0.000000
1 0.000000 0.000000 0.000000
2 0.000004 0.000000 0.000000
3 0.000015 0.000000 0.000000
4 0.000034 0.000000 0.000000
5 0.000019 0.000000 0.000000
6 0.000095 0.000000 0.000000
7 0.000217 0.000000 0.000000
8 0.000385 0.000000 0.000000
9 0.000767 0.000000 0.000000
10 0.002148 0.000000 0.000000
11 0.009876 0.000000 0.000011
12 0.066360 0.000027 0.000034
13 0.046513 0.000500 0.000210
14 0.067783 0.003815 0.001072
15 0.061859 0.008831 0.008274
16 0.050789 0.053429 0.005074
17 0.041710 0.016720 0.009438
18 0.030018 0.025253 0.010529
19 0.016727 0.022358 0.052338
20 0.008007 0.016464 0.017353
21 0.003529 0.016136 0.023773
22 0.001644 0.014912 0.023964
23 0.001091 0.014988 0.020992
24 0.000992 0.014229 0.018932
25 0.000916 0.013252 0.019138
26 0.001183 0.013859 0.019405
27 0.000954 0.013805 0.018559
28 0.001160 0.015518 0.019390
29 0.001228 0.017258 0.020828
30 0.001114 0.017178 0.021393
31 0.001167 0.016682 0.021149
32 0.001190 0.014977 0.018635
33 0.001183 0.014091 0.017227
34 0.001427 0.011726 0.014057
35 0.001415 0.010353 0.011875
36 0.001518 0.009079 0.010101
37 0.001495 0.007271 0.009308
38 0.001335 0.006470 0.008450
39 0.001511 0.005913 0.007236
40 0.001514 0.005253 0.006302
41 0.001484 0.004650 0.005962
42 0.001465 0.003761 0.005226
43 0.001438 0.003265 0.004517
44 0.001312 0.003315 0.004917
45 0.001568 0.002987 0.004555
46 0.001385 0.002796 0.004314
47 0.001526 0.002876 0.003895
48 0.001598 0.002621 0.003567
49 0.001488 0.002720 0.003410
50 0.001564 0.002796 0.003189
51 0.001453 0.002605 0.003296
52 0.001575 0.002773 0.003010
53 0.001610 0.002560 0.003384
54 0.001556 0.002407 0.003086
55 0.001583 0.002621 0.003033
56 0.001465 0.002678 0.003098
57 0.001503 0.002525 0.003044
58 0.001545 0.002426 0.003174
59 0.001400 0.002823 0.002892
60 0.001469 0.002666 0.003174
