0 20526 19 1
1 37400 8 0
2 13139 3 0
3 3784 3 1
4 5784 2 0
5 6677 3 0
6 8582 3 1
7 1813 5 0
8 9391 9 0
9 21502 4 1
10 49952 7 1
11 2800 7 1
12 1324 12 2
13 2088 16 1
14 999 15 0
15 823 10 0
16 725 27 0
17 684 33 2
18 751 50 2
19 652 52 3
20 693 76 1
21 596 88 2
22 601 140 5
23 561 198 4
24 557 341 4
25 517 631 8
26 500 1572 8
27 515 19998 17
28 501 87809 55
29 474 22960 107
30 462 12389 365
31 418 9629 353
32 414 4889 43856
33 401 3802 1055
34 413 2387 12526
35 403 1524 8379
36 397 1381 1517
37 347 1104 8688
38 348 1055 1615
39 341 1004 7012
40 336 985 2492
41 328 1219 15593
42 308 1134 5298
43 305 1061 7459
44 282 1007 1895
45 322 938 3653
46 286 1013 2561
47 317 941 3465
48 315 892 3026
49 314 826 2434
50 336 811 3667
51 314 730 3428
52 316 825 2515
53 338 849 2250
54 318 776 1613
55 337 812 2375
56 336 732 1675
57 394 734 3780
58 331 783 2006
59 363 921 1380
60 423 868 1838
61 426 881 1371
62 425 859 1013
63 378 791 623
64 429 739 873
65 417 778 439
66 386 733 787
67 367 681 524
68 350 670 499
69 305 641 802
70 322 685 476
71 363 670 682
72 305 649 853
73 319 612 723
74 332 658 774
75 348 670 519
76 379 645 427
77 417 690 633
78 397 695 487
79 385 658 446
80 345 681 551
81 345 640 488
82 319 654 444
83 276 644 490
84 275 606 658
85 260 623 670
86 259 583 510
87 296 650 467
88 267 653 534
89 259 641 543
90 285 668 429
91 247 669 581
92 278 664 588
93 273 641 472
94 293 684 486
95 267 626 573
96 285 617 484
97 264 556 524
98 277 548 406
99 329 553 357
100 316 530 401
101 319 529 421
102 320 479 377
103 281 462 412
104 308 512 389
105 362 494 378
106 367 449 464
107 359 466 405
108 391 459 392
109 364 484 463
110 328 449 479
111 344 436 486
112 317 425 523
113 314 423 462
114 325 446 467
115 295 422 558
116 293 450 576
117 308 444 448
118 333 409 517
119 306 394 554
120 292 480 537
121 311 460 511
122 303 400 597
123 300 422 589
124 299 409 582
125 324 433 606
126 319 435 536
127 330 418 517
128 335 400 471
129 310 376 533
130 326 414 436
131 290 389 533
132 309 384 538
133 347 384 471
134 334 354 498
135 332 408 566
136 350 403 491
137 332 393 498
138 290 359 512
139 346 369 544
140 348 349 573
141 363 361 506
142 348 349 560
143 403 312 582
144 420 335 573
145 356 308 569
146 425 350 639
147 395 295 599
148 408 333 580
149 435 297 694
150 411 302 672
151 395 323 643
152 372 311 661
153 416 245 721
154 376 263 677
155 372 303 718
156 385 294 738
157 372 298 668
158 376 273 689
159 411 282 599
160 360 268 591
161 397 255 536
162 356 257 541
163 394 239 560
164 357 223 516
165 343 246 488
166 340 261 521
167 354 229 466
168 301 255 520
169 286 232 490
170 302 244 463
171 278 233 495
172 254 203 455
173 279 204 479
174 246 247 520
175 275 229 492
176 224 223 492
177 254 226 524
178 220 229 457
179 241 219 491
180 251 212 480
181 281 220 496
182 247 227 453
183 242 237 449
184 264 239 458
185 254 216 454
186 226 256 474
187 278 269 464
188 271 279 512
189 266 249 442
190 263 278 458
191 279 245 484
192 231 224 497
193 297 244 473
194 291 269 441
195 294 232 485
196 297 250 482
197 338 243 474
198 324 244 432
199 306 216 438
200 294 255 396
201 346 279 437
202 306 275 435
203 338 265 376
204 343 271 423
205 366 222 400
206 336 258 364
207 375 271 399
208 408 250 378
209 492 228 394
210 343 239 385
211 315 228 397
212 344 232 388
213 376 230 365
214 358 246 403
215 347 259 385
216 374 267 357
217 386 304 383
218 367 315 363
219 375 341 353
220 410 343 319
221 342 320 387
222 347 321 397
223 397 360 396
224 369 340 403
225 343 299 416
226 303 317 426
227 279 296 421
228 197 325 403
229 151 304 420
230 123 282 427
231 93 222 410
232 45 248 437
233 43 184 440
234 45 148 420
235 34 112 438
236 45 108 430
237 50 66 451
238 36 98 475
239 35 192 511
240 33 176 523
241 33 239 537
242 22 168 509
243 18 146 522
244 22 97 522
245 14 56 606
246 15 8 638
247 23 0 734
248 28 0 867
249 22 0 999
250 26 0 985
251 29 0 1167
252 42 0 974
253 48 0 605
254 38 0 416
255 55 0 288
